Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
499,3047,356,10,618,75,5664,204,222,156,3811
500,2617,15,14,30,0,1652,207,211,139,1383
501,2998,340,7,108,16,2978,205,230,163,6224
502,2962,276,7,497,47,3610,201,242,179,5658
503,2759,160,12,120,35,2782,233,242,139,2462
504,2646,9,33,60,9,1771,165,158,112,1518
505,3027,217,17,700,127,5844,201,254,185,4011
506,2963,121,13,175,0,4557,241,229,116,3360
507,2919,117,15,175,33,4375,244,225,106,3311
508,2690,343,24,120,34,1816,162,195,165,1645
509,2660,3,9,297,60,1307,207,222,152,1249
510,2955,235,21,451,55,5590,180,253,205,4074
511,2953,120,13,134,3,4518,241,229,115,3297
512,2887,124,17,95,13,4252,246,226,102,3273
513,3014,338,8,150,23,2888,202,228,165,6169
514,2995,62,11,484,17,3209,230,216,118,5849
515,2965,142,6,0,0,4778,229,239,143,3283
516,2982,47,9,437,-7,3387,223,220,131,5641
517,2739,311,10,270,80,1765,193,233,180,1742
518,2983,5,5,400,-7,3406,213,230,154,5600
519,2916,243,3,335,16,5442,213,242,166,4030
520,3047,135,3,932,141,5900,224,238,149,3591
521,2751,270,2,0,0,3068,214,239,163,2912
522,2690,318,7,514,78,967,202,234,171,1310
523,2599,89,10,30,-1,558,235,224,120,1233
524,2919,264,7,408,19,5490,202,244,181,3945
525,2975,253,12,616,59,5780,193,248,193,3739
526,2617,83,9,127,16,573,233,224,122,1290
527,2574,92,7,0,0,408,232,229,129,1318
528,2939,19,11,60,7,3980,212,217,141,5016
529,2915,45,10,60,0,4397,223,218,129,3018
530,2765,41,5,0,0,3263,221,229,144,3107
531,2784,348,13,170,37,2758,194,217,161,2687
532,2850,108,22,42,14,3976,251,210,76,2971
533,2919,236,7,350,16,5470,208,246,176,3853
534,2995,233,14,638,89,5932,196,252,191,3487
535,2817,32,15,390,74,2561,216,207,124,2613
536,2932,18,2,485,13,4326,217,234,154,4597
537,2826,11,7,366,73,2650,213,225,150,2704
538,2795,47,10,451,95,2260,224,219,129,2389
539,2760,62,5,547,66,1842,224,230,142,2079
540,2700,76,8,433,-15,1124,231,224,126,1691
541,3001,238,9,592,92,5966,204,248,181,3379
542,2699,165,3,390,2,908,222,240,154,1670
543,2730,79,6,270,14,1353,229,229,135,1883
544,2655,82,8,384,104,607,232,225,126,1634
545,2645,46,14,319,93,518,224,209,116,1624
546,2998,252,12,553,89,5940,193,248,193,3271
547,2854,28,8,446,99,2791,217,223,141,2912
548,2809,63,8,458,36,2249,228,223,128,2486
549,2633,94,19,258,82,454,246,208,84,1651
550,2588,152,10,182,47,277,233,240,138,1654
551,2811,84,10,433,38,2250,234,224,121,2506
552,2926,208,15,300,20,5633,208,253,176,3446
553,2839,71,14,488,66,2370,235,213,107,2616
554,2689,179,11,210,2,932,225,247,153,1851
555,3015,66,19,335,22,3777,235,199,88,4847
556,2995,62,14,362,5,3836,231,211,109,4795
557,2938,159,7,285,22,4891,228,242,146,2656
558,2929,130,8,150,17,4651,233,236,135,2590
559,2851,107,11,458,78,2402,238,227,119,2698
560,2949,122,14,379,29,5131,242,229,113,2714
561,2596,33,14,335,66,150,216,209,125,1321
562,2938,45,8,306,26,4602,223,222,134,4080
563,2805,44,17,170,32,1902,222,200,108,2436
564,3074,52,9,42,4,3105,225,221,130,5353
565,2932,54,16,283,119,3578,228,203,104,2418
566,2868,29,20,95,33,3369,209,192,112,2468
567,2864,128,8,451,63,2741,234,235,133,2713
568,2946,352,14,170,34,4298,195,216,158,2352
569,3021,25,12,564,21,3847,213,213,134,4662
570,3018,49,14,631,22,3936,225,208,114,4569
571,2863,193,6,390,62,2869,220,245,161,2577
572,2978,156,6,524,61,5532,228,241,147,2688
573,2945,61,12,324,110,3561,230,215,116,2278
574,2618,7,18,170,47,458,196,202,140,1866
575,2968,120,9,365,51,5386,236,232,127,2557
576,2734,93,5,277,16,1645,228,232,138,2445
577,2728,83,11,277,19,1587,236,220,114,2416
578,2762,190,5,30,-3,1972,220,244,159,2647
579,2922,270,5,120,9,4843,207,241,173,3582
580,2926,61,11,90,9,5123,229,218,121,2375
581,2962,346,6,518,45,5549,208,231,160,2514
582,2624,183,27,60,22,1195,215,245,145,2374
583,2917,107,5,210,33,3413,229,234,139,2127
584,2644,345,3,85,-4,511,214,235,159,1426
585,2645,45,4,134,-3,467,221,230,145,1368
586,3024,24,16,297,26,4116,210,204,127,4161
587,2651,40,14,242,4,641,220,208,119,1783
588,2936,231,7,285,30,5773,210,246,174,2571
589,2813,127,14,60,12,2845,243,230,112,2313
590,2617,344,19,28,6,1307,178,206,165,2506
591,2952,281,5,212,33,4824,206,240,173,2022
592,2968,286,17,283,41,4735,171,237,206,1992
593,2992,228,6,458,79,4439,211,246,172,1919
594,2976,124,9,277,39,4173,235,234,129,1891
595,2796,131,9,0,0,2794,235,235,132,2323
596,2955,311,9,421,49,5660,196,234,177,2428
597,2917,175,13,30,0,3707,227,247,149,1907
598,2821,72,20,90,20,2889,238,198,82,2247
599,2794,179,20,124,29,2629,224,247,147,2408
600,2661,266,4,67,4,631,210,241,169,1499
601,2793,119,17,30,-2,2810,247,222,97,2274
602,2976,315,19,319,58,4779,165,220,194,1917
603,2807,115,21,85,11,2876,251,214,81,2215
604,3109,87,13,446,16,3469,239,218,108,4669
605,3109,53,7,362,42,3774,224,224,134,4310
606,2792,109,19,67,8,2856,249,214,85,2208
607,2775,121,16,30,-3,2799,246,225,103,2244
608,3113,14,13,376,23,3684,207,213,141,4380
609,2919,341,9,467,3,4830,202,228,164,3187
610,2757,129,12,0,0,2751,240,232,120,2259
611,2952,41,14,335,13,4604,221,208,119,3375
612,2764,91,15,42,7,2789,242,216,100,2216
613,2753,109,19,60,-3,2771,248,218,88,2213
614,2744,120,19,30,1,2742,248,222,94,2232
615,2736,138,18,2,0,2714,244,231,109,2252
616,2954,156,10,301,79,4308,232,242,141,1657
617,2662,138,23,30,8,2173,248,225,93,2588
618,2988,69,14,228,3,4298,234,211,106,3596
619,2965,72,14,361,6,4509,235,212,105,3383
620,2663,118,21,30,11,2214,250,217,84,2546
621,2600,64,10,247,33,277,230,219,122,1195
622,2942,71,16,499,3,4656,236,208,99,3211
623,2718,90,18,30,-2,2719,244,209,87,2205
624,2695,168,19,30,0,2608,231,244,135,2291
625,2669,31,3,342,17,696,219,233,151,1559
626,2753,103,20,108,24,2813,249,210,80,2123
627,2721,101,18,42,13,2730,247,213,88,2185
628,2687,142,10,0,0,2592,235,238,132,2293
629,2677,119,5,0,0,2483,228,235,141,2352
630,2610,135,6,272,13,323,230,237,141,1256
631,2706,137,18,60,-1,2714,245,230,106,2185
632,2709,323,24,125,59,2125,153,208,191,2563
633,2676,66,3,391,24,883,222,233,147,1745
634,3201,70,8,331,59,2908,229,225,129,5058
635,2688,120,7,30,3,2644,232,235,136,2227
636,2685,11,2,30,4,2617,217,234,155,2241
637,2684,347,6,0,0,2630,208,230,160,2215
638,2714,329,25,127,45,2207,153,202,184,2479
639,2766,38,5,85,-3,1813,220,228,144,2800
640,2695,101,10,0,0,2778,237,227,120,2101
641,2690,35,6,0,0,2751,219,227,144,2123
642,2769,7,9,67,0,1832,209,222,150,2780
643,2795,126,24,153,23,3259,252,215,76,1742
644,2740,332,27,175,70,2239,146,194,181,2432
645,3009,238,6,446,42,5071,207,246,177,1631
646,2964,84,19,124,32,4607,243,204,83,1434
647,2783,332,30,255,114,2180,138,188,181,2467
648,2781,56,9,190,5,1987,226,222,130,2630
649,2775,40,8,134,0,1940,221,223,137,2673
650,2781,39,3,60,11,1871,220,232,149,2739
651,2593,7,8,85,-5,335,211,225,150,1279
652,3149,120,13,150,33,3438,242,229,114,4269
653,3044,345,5,342,20,4119,209,231,160,3538
654,2919,76,4,228,6,4914,225,232,143,2754
655,2786,52,11,182,10,2005,226,216,123,2609
656,2780,13,9,124,4,1959,212,223,148,2652
657,2780,350,9,95,4,1936,203,224,160,2674
658,2872,79,9,0,0,4336,232,224,124,1323
659,2796,27,2,240,20,2071,218,234,153,2546
660,2790,54,10,180,14,2024,226,218,125,2588
661,2769,105,11,95,12,1663,238,227,119,2869
662,2719,48,7,361,33,1290,223,224,136,2177
663,2763,357,23,201,66,2728,177,192,147,2032
664,3011,73,9,659,7,4341,231,223,124,3215
665,2955,65,13,481,42,4590,232,214,112,2967
666,3149,135,7,67,7,3282,231,237,138,4310
667,2808,112,9,0,0,4034,235,231,127,1230
668,2811,352,13,228,35,2145,198,218,158,2464
669,3205,60,5,570,63,2797,224,229,140,4817
670,2892,48,23,150,51,4337,222,183,85,1142
671,2922,293,15,283,6,5205,179,236,197,2218
672,2828,352,23,424,143,2556,174,194,154,2086
673,2598,327,7,30,0,582,204,233,168,1482
674,2972,348,10,402,7,4565,201,223,161,2880
675,2834,348,26,430,139,2647,163,188,157,2005
676,2810,42,14,300,64,1666,222,209,120,2620
677,2684,141,17,30,-1,1107,243,233,113,2047
678,2613,39,8,42,4,685,221,219,133,1626
679,2647,234,2,323,18,726,216,241,162,1299
680,2667,95,9,541,13,691,234,227,124,1293
681,2942,305,8,379,13,5232,198,236,177,2110
682,2971,340,15,85,18,4734,187,217,168,1131
683,2822,308,5,234,66,1758,205,237,171,2765
684,2661,60,11,30,-6,1045,229,216,119,1996
685,2687,338,11,437,34,792,198,226,167,1350
686,3103,85,8,524,-5,3805,232,227,128,3589
687,3034,50,22,531,16,4252,224,186,86,3131
688,2682,28,19,60,6,1110,209,194,115,2060
689,2876,343,22,532,181,2742,171,201,165,1894
690,2803,358,6,433,50,1718,210,228,156,2630
691,2958,39,25,351,134,4440,211,176,87,932
692,2890,20,16,430,182,2954,208,205,131,1723
693,2707,5,18,42,6,1242,195,203,143,2190
694,2706,9,21,108,14,1172,192,194,134,2123
695,2702,27,22,120,21,1149,205,188,111,2101
696,2686,29,22,95,36,1082,205,184,106,2036
697,2727,52,17,0,0,1332,226,202,103,2278
698,2720,36,17,30,0,1308,217,201,114,2255
699,2733,44,13,30,-1,1350,222,210,120,2297
700,2724,349,15,67,4,1302,191,213,160,2252
701,2619,13,4,42,3,819,215,231,152,1691
702,3195,83,11,366,53,2952,235,221,116,4401
703,3139,106,6,531,13,3599,230,232,135,3690
704,2929,44,16,591,65,2698,222,204,112,1909
705,2849,293,22,120,44,2115,154,229,213,2646
706,2733,90,5,60,-1,1364,227,232,139,2315
707,2803,333,20,182,56,3721,170,210,177,1124
708,2931,4,12,579,215,3018,204,218,150,1621
709,2871,80,14,228,47,2385,238,215,105,2271
710,2737,99,13,30,-5,1406,241,221,108,2357
711,2730,133,1,60,-9,1383,220,238,155,2335
712,2653,332,13,190,42,900,190,224,173,1722
713,2655,21,13,741,45,630,211,212,135,1652
714,2659,332,13,201,43,930,190,224,173,1749
715,2665,0,10,190,32,930,206,222,154,1728
716,2871,92,32,218,97,4173,249,174,28,792
717,2988,217,7,446,72,5467,213,247,171,1437
718,2920,316,29,433,186,3511,133,202,203,1265
719,2718,63,17,242,78,1142,233,204,98,2082
720,2682,66,8,547,15,812,228,225,131,1702
721,2662,324,6,616,52,543,205,233,168,1765
722,3096,49,14,242,26,4180,225,208,114,2984
723,2975,38,11,633,245,3282,220,216,129,1381
724,2653,93,12,511,43,424,239,222,111,1833
725,2876,314,26,295,121,3746,142,210,203,1074
726,2969,35,4,531,99,2930,219,231,148,1679
727,2662,119,10,531,52,481,237,232,125,1841
728,2919,108,7,87,3,5022,232,232,133,1841
729,2738,270,13,30,7,1506,188,244,195,2461
730,2673,27,23,30,11,1113,204,183,106,1800
731,2696,276,11,120,29,1167,190,242,192,1776
732,2694,56,14,480,27,866,228,211,113,1782
733,3024,56,17,67,6,4397,229,203,101,2584
734,2986,174,18,234,17,4805,228,246,142,644
735,2860,332,5,485,104,1964,209,234,163,2905
736,2690,40,11,495,-20,800,221,215,127,1820
737,2987,169,17,390,43,4629,230,245,139,547
738,2787,96,17,218,32,1767,245,214,93,2718
739,2934,299,25,418,171,3736,141,221,216,1044
740,2712,304,7,190,45,1146,201,237,175,1862
741,2954,160,13,388,51,3012,233,242,137,1608
742,2750,68,7,30,1,1676,227,226,133,2631
743,3044,57,16,108,-5,4295,229,206,105,2589
744,2719,52,10,371,8,812,226,218,125,1935
745,2764,76,6,323,32,1437,229,227,131,2372
746,3034,61,17,212,-9,4325,231,202,98,2491
747,2753,230,14,175,40,1398,197,252,190,2315
748,3109,26,7,30,-3,3947,217,225,144,2962
749,2936,100,13,300,20,4687,242,221,107,2012
750,2875,331,15,277,43,2506,184,221,176,2402
751,2878,273,20,134,61,4085,164,241,215,738
752,2856,66,14,371,36,2086,233,211,108,2905
753,2976,211,7,509,45,3599,215,247,168,1022
754,2747,9,6,150,22,1380,214,228,152,2182
755,2703,47,8,319,1,666,223,223,134,1813
756,3073,99,20,216,-12,4133,248,209,80,2624
757,2932,93,9,124,16,4860,235,226,123,342
758,2889,323,24,277,43,2605,152,208,191,2315
759,3146,85,9,192,33,3755,233,225,124,3099
760,2651,64,9,127,3,335,229,221,125,1559
761,2942,170,12,323,-45,4552,229,245,147,2049
762,2534,108,2,247,13,234,221,237,151,1395
763,2774,10,7,306,39,1691,213,227,151,2621
764,2732,43,9,0,0,1566,222,220,132,2455
765,2916,228,12,67,7,4975,202,251,185,1507
766,2744,118,18,42,13,1531,248,221,95,2334
767,2711,171,6,108,9,845,224,243,153,1803
768,3021,68,8,201,26,4134,228,225,130,2493
769,3032,87,12,277,71,5328,238,219,109,671
770,2904,53,26,28,9,4975,224,176,71,256
771,2866,122,6,242,46,2335,230,235,138,2730
772,2539,24,6,120,-3,446,217,226,146,1208
773,2895,357,13,60,10,4236,198,215,154,514
774,2903,146,10,443,42,2766,234,239,135,2219
775,3086,123,10,319,36,3684,237,233,127,2970
776,3083,45,5,256,49,3776,220,229,143,2850
777,2924,9,6,255,50,3095,213,227,152,1855
778,2740,56,15,162,10,1442,229,207,107,2151
779,3109,60,16,319,55,3599,231,206,103,3031
780,2935,7,16,67,22,4198,199,207,143,457
781,2914,104,4,391,41,2989,226,234,143,1995
782,2686,45,2,0,0,616,221,234,150,1383
783,2564,44,18,67,21,680,221,199,106,1052
784,3010,201,16,484,159,5519,211,253,173,760
785,2753,111,6,90,-3,1897,230,234,137,2791
786,2719,6,5,67,-3,1194,214,230,154,1848
787,2699,45,1,60,4,834,219,236,154,1510
788,2925,82,5,424,50,3066,227,231,138,1948
789,2821,102,13,242,60,2134,240,223,110,3013
790,2754,101,11,85,19,1588,239,225,115,2148
791,2693,5,12,120,0,828,205,217,149,1383
792,2674,344,7,234,-2,624,206,229,162,1116
793,3178,83,6,306,46,3209,228,230,137,3398
794,2826,76,13,234,55,2174,236,216,109,2970
795,2725,95,8,0,0,1490,233,229,128,2024
796,2961,97,20,150,47,3636,248,206,76,1218
797,2939,88,7,342,57,3234,231,228,129,1812
798,2761,181,10,42,4,2117,223,247,156,3019
799,2764,148,6,175,20,1816,229,237,144,2307
800,2970,322,22,361,158,4671,160,213,190,258
801,2992,355,8,67,0,4095,207,226,157,589
802,2525,80,7,67,-8,706,229,228,133,916
803,2750,60,4,0,0,2154,223,231,144,2976
804,2742,345,7,30,2,1597,206,229,161,2033
805,2695,15,7,285,1,819,214,225,148,1104
806,2993,346,10,300,16,4663,201,225,162,173
807,2972,0,16,210,20,4200,195,209,150,2112
808,2931,30,14,391,50,3078,215,209,128,2093
809,2868,188,2,108,14,2616,218,240,157,2470
810,2976,252,3,212,95,5365,213,241,166,900
811,2926,67,12,324,45,3055,232,217,116,2093
812,2853,293,9,42,9,2755,195,238,183,2329
813,2719,126,11,277,-10,1092,238,233,123,1302
814,2624,109,14,127,14,911,244,223,105,655
815,2985,90,9,295,53,4375,234,226,123,1900
816,2909,77,10,120,6,4759,233,221,119,1499
817,2911,130,30,108,52,5485,252,207,60,811
818,2780,357,14,85,13,2335,197,213,153,2952
819,2854,338,7,0,0,5493,205,230,164,703
820,2856,2,14,0,0,5468,200,214,150,684
821,2997,315,5,30,1,4248,206,236,168,573
822,3152,65,9,120,13,2928,229,222,126,3526
823,2945,76,10,175,42,4540,233,220,118,1717
824,2821,63,14,30,-4,2496,232,209,108,2704
825,3002,166,4,258,22,4690,223,241,153,120
826,3030,81,14,85,22,4414,238,215,106,408
827,3041,125,13,323,76,3971,242,230,115,2308
828,2878,339,20,30,15,5493,175,208,170,872
829,2771,51,12,120,7,1528,226,214,120,1652
830,2733,89,15,582,20,1092,242,214,98,900
831,3159,62,15,150,20,2881,231,209,106,3518
832,3123,94,12,342,33,3544,238,222,113,2758
833,2673,69,14,240,56,1084,234,211,106,553
834,2787,99,9,30,2,1964,235,228,125,2136
835,2544,86,7,247,-16,1020,230,229,132,531
836,3162,55,10,190,23,2871,226,217,126,3501
837,2998,151,24,124,39,4140,242,231,105,2117
838,2972,37,7,90,16,4242,220,224,139,920
839,2859,113,5,42,-1,2881,230,234,138,2250
840,2851,43,17,253,37,2599,221,201,110,2771
841,2601,48,11,162,-18,1243,224,216,124,342
842,2814,5,9,201,48,1829,209,223,152,1884
843,3025,96,7,234,17,4437,232,229,129,726
844,2955,3,13,42,3,4224,201,214,149,2039
845,2869,325,15,120,13,2898,181,222,180,2310
846,3067,133,11,242,43,3491,237,235,127,2771
847,2905,248,3,95,11,4859,214,241,165,1490
848,3001,17,6,323,43,3929,215,228,150,1371
849,2712,72,12,391,89,1351,233,217,115,560
850,3050,72,10,124,26,3538,231,221,122,2719
851,2883,37,10,0,0,5639,220,219,133,1040
852,2962,108,9,150,4,3840,236,230,125,1320
853,2762,357,9,658,1,1529,207,225,156,900
854,3041,144,12,60,4,3476,237,238,129,2781
855,2984,132,11,153,26,3967,238,234,124,1245
856,3090,131,14,124,46,3270,242,231,115,2986
857,3008,356,16,42,7,3719,192,209,153,2549
858,2900,66,16,42,6,5655,234,205,97,1116
859,3014,234,21,285,115,5432,180,253,205,834
860,2898,254,7,30,6,4917,204,245,179,1552
861,2898,114,3,60,4,4948,224,236,147,1533
862,2834,32,15,247,36,1897,216,207,124,1561
863,2780,96,5,582,21,1616,228,233,139,902
864,2896,276,7,30,5,4911,201,242,179,1575
865,2898,352,3,60,6,4941,214,233,158,1556
866,2838,322,14,85,22,2379,183,225,182,2252
867,2802,91,11,540,18,1699,237,223,115,1084
868,2891,292,8,0,0,4875,197,239,182,1617
869,2902,342,3,67,4,4963,213,235,159,1560
870,2853,39,10,350,55,2109,221,219,132,1834
871,3025,194,15,342,112,5307,217,251,164,1396
872,2960,104,20,150,41,3479,249,211,82,1663
873,2932,115,15,85,19,3432,245,223,104,1734
874,2896,351,8,30,3,4803,206,227,159,1702
875,2905,353,8,42,-3,4979,206,226,158,1590
876,2921,258,20,108,8,5066,168,247,215,1539
877,3046,335,15,132,31,4530,185,218,172,1055
878,2752,68,11,418,65,1684,232,218,118,626
879,2904,9,13,30,5,4855,205,213,144,1687
880,2906,87,10,212,42,3068,236,223,118,2513
881,2756,81,10,420,5,1717,234,222,118,664
882,2666,63,14,212,19,1176,232,211,109,228
883,2654,78,11,272,7,1116,234,220,116,258
884,2975,354,40,474,0,4118,126,141,132,2250
885,3131,318,13,618,85,5272,185,228,183,872
886,2913,321,16,95,14,4784,178,223,184,1769
887,2908,198,2,30,1,4954,218,240,158,1689
888,2910,266,4,40,2,4983,210,241,169,1673
889,2770,68,3,330,11,1820,222,234,148,808
890,2914,113,11,0,0,4889,239,229,119,1747
891,2905,329,1,30,-3,4948,215,237,159,1714
892,2917,280,11,110,4,5037,191,241,190,1667
893,2924,270,10,134,11,5066,194,244,189,1652
894,2987,236,21,365,74,5302,178,253,207,1537
895,2999,347,13,150,21,4146,195,218,162,966
896,2878,290,12,218,55,2525,187,238,191,2244
897,2915,297,5,108,1,4736,205,238,172,1860
898,2918,310,11,124,10,5031,191,233,182,1693
899,2925,205,5,175,12,5090,217,244,164,1664
900,2942,5,11,60,3,3542,206,219,150,1745
901,2918,8,6,85,3,4731,212,226,152,1884
902,2931,267,16,242,18,5144,178,245,205,1664
903,2997,351,6,42,-2,3827,210,230,159,1302
904,3037,346,13,418,0,3667,195,219,162,2696
905,2929,75,15,95,14,4696,237,212,103,1926
906,3174,350,13,700,66,5370,195,217,160,1050
907,3082,79,2,212,32,4669,222,234,148,816
908,2841,96,5,295,57,2174,229,233,139,1558
909,2928,294,6,216,21,5075,204,239,174,1744
910,2939,288,10,268,26,5134,193,239,186,1718
911,3103,356,12,134,10,3071,201,219,155,3237
912,3096,73,11,192,13,3187,233,218,115,3133
913,3064,59,8,319,0,3362,227,223,130,2980
914,2917,50,11,30,2,4745,225,217,125,1939
915,2920,295,9,42,5,4833,195,238,182,1889
916,2935,32,12,162,26,4981,217,212,131,1812
917,3129,38,11,190,36,2802,220,216,129,3489
918,2924,53,14,0,0,4740,227,210,113,1964
919,2929,302,16,85,14,4858,172,230,198,1899
920,2936,22,11,201,27,5006,213,216,138,1825
921,2938,0,5,277,29,5095,213,231,156,1785
922,3004,273,14,301,93,5754,181,243,201,1237
923,3168,203,6,700,60,5459,217,246,164,1140
924,3130,110,12,421,51,5271,240,227,115,1172
925,2775,191,9,132,-11,2081,220,247,161,1140
926,2744,81,11,170,25,1702,235,219,114,642
927,2698,71,14,30,8,1554,235,211,104,564
928,2926,68,11,0,0,4735,232,218,118,1989
929,2941,16,8,216,26,5002,214,224,147,1852
930,2942,350,9,242,33,5032,203,224,160,1838
931,3112,133,12,210,33,5128,239,234,122,999
932,2931,114,6,30,4,4701,232,233,135,2030
933,2944,0,10,218,9,4998,205,221,153,1878
934,2948,1,15,277,39,5057,198,211,150,1852
935,3038,13,9,376,58,4524,211,221,147,641
936,2953,13,18,182,18,4964,199,199,133,1919
937,2954,344,16,242,19,5024,185,213,165,1892
938,2959,358,16,361,24,5143,192,207,151,1804
939,2980,66,15,175,-20,3896,233,209,104,1369
940,2749,169,4,30,-2,1895,222,241,154,828
941,2943,282,13,60,8,4841,184,241,196,2002
942,2969,2,17,330,34,5109,194,206,147,1847
943,3156,84,16,458,49,5416,241,211,95,1195
944,3060,95,22,452,136,4272,249,201,69,2359
945,2976,348,13,300,41,5076,194,217,161,1889
946,2948,79,15,120,24,5493,239,211,99,1608
947,2851,323,11,170,5,2910,191,228,177,2518
948,2937,325,4,30,1,4774,210,235,163,2084
949,3104,50,11,148,11,5205,225,215,123,882
950,2752,75,5,30,-1,2030,226,231,140,976
951,2666,134,12,42,1,1350,239,234,123,690
952,2955,26,8,124,5,4592,216,222,142,2205
953,2953,17,9,67,3,4651,214,222,144,2172
954,3129,44,13,722,65,3606,222,211,121,2896
955,2996,34,11,400,61,5155,219,216,132,1889
956,2859,125,18,127,28,2738,247,225,100,2173
957,2979,265,10,242,44,4973,194,245,190,2037
958,2955,86,9,258,41,3580,234,225,122,2142
959,2948,310,8,60,0,4761,197,234,177,2188
960,3146,84,7,306,38,5464,231,227,129,1036
961,2683,98,18,67,14,1418,246,213,89,812
962,3159,346,12,642,102,3833,196,220,163,2779
963,2952,54,4,85,0,4609,222,231,144,2290
964,2950,328,9,30,8,4729,198,230,171,2229
965,2953,323,9,60,8,4759,197,231,173,2215
966,2861,164,9,180,30,2863,228,243,147,2290
967,3165,343,13,649,72,3353,192,219,165,3158
968,2952,27,5,67,0,4607,218,228,147,2315
969,2954,38,5,30,6,4666,220,230,144,2285
970,2952,280,4,30,4,4726,208,240,170,2255
971,2957,270,5,60,15,4756,206,242,174,2241
972,2957,255,3,90,12,4786,213,241,166,2227
973,3188,101,8,547,95,3022,233,228,129,3439
974,2955,27,8,42,-3,4604,217,223,142,2341
975,2951,86,2,0,0,4694,222,235,149,2296
976,3111,98,8,90,3,5369,234,228,126,808
977,2952,55,4,30,0,4692,222,231,145,2320
978,2953,270,1,42,2,4722,216,238,160,2308
979,3121,316,16,127,20,5219,176,225,188,577
980,2855,54,19,180,45,2635,227,196,94,1765
981,2746,43,16,60,-1,1753,221,204,113,1008
982,3124,109,11,218,16,5498,240,227,116,900
983,2963,300,8,201,21,4867,199,237,178,2249
984,3112,338,8,95,5,5344,202,228,165,664
985,2926,18,10,242,41,3336,212,219,143,2648
986,2811,114,8,330,44,2345,235,232,129,1400
987,2656,72,15,182,21,1180,236,209,101,1006
988,3064,117,20,134,49,4812,250,218,87,277
989,3014,326,9,30,5,4635,198,230,172,541
990,2917,317,12,108,10,3522,188,230,181,2435
991,3031,234,11,295,94,5883,202,250,185,1774
992,3138,313,13,216,31,5347,186,230,184,553
993,3098,112,9,272,33,4990,234,231,127,120
994,3032,349,10,127,21,4635,202,224,160,612
995,2982,10,18,30,7,4562,197,200,136,2538
996,3032,339,14,95,23,4710,189,219,169,518
997,2896,72,16,319,44,3294,236,208,98,2726
998,2846,135,2,0,0,3056,222,238,153,2349
999,2995,39,18,0,0,4472,218,198,109,2609
1000,2795,144,11,258,16,2280,236,238,132,1471
1001,2955,141,10,124,8,5251,236,237,131,2147
1002,3132,48,7,324,25,5622,223,225,138,841
